Date,Open,High,Low,Close,Adj Close,Volume
2010-09-09,95.538338,96.078789,94.997894,95.538338,70.901413,10076097
2010-09-10,95.838585,96.559181,94.937851,95.958687,71.213356,7766593
2010-09-13,97.219719,97.940308,96.379028,97.580017,72.416580,9377388
2010-09-14,97.159668,97.760162,96.739326,97.039574,72.015518,8020018
2010-09-15,96.499130,98.901100,95.898636,98.120461,72.817680,11416631
2010-09-16,97.159668,97.940308,96.739326,97.459915,72.862579,7838900
2010-09-17,97.940308,98.600853,96.559181,97.820213,73.131943,12073525
2010-09-20,97.700111,99.681740,97.459915,99.381493,74.299179,7675584
2010-09-21,99.201347,100.282234,98.600853,99.201347,74.164467,9018515
2010-09-22,99.141296,100.102081,98.480751,99.081245,74.074692,7900167
2010-09-23,97.700111,98.420708,96.379028,96.919472,72.458496,8856032
2010-09-24,98.060410,100.042030,97.880264,100.042030,74.792984,14160029
2010-09-27,99.981987,99.981987,98.480751,98.660904,73.760429,6755789
2010-09-28,98.660904,99.201347,96.919472,98.720947,73.805321,8972120
2010-09-29,98.120461,98.841049,97.519966,98.240555,73.446205,7347953
2010-09-30,98.841049,100.222183,96.979523,97.580017,72.952347,9825686
2010-10-01,98.480751,99.261391,97.640068,98.240555,73.446205,8065614
2010-10-04,97.940308,98.300606,96.078789,96.679276,72.278961,7632836
2010-10-05,97.580017,99.561638,97.219719,99.141296,74.119583,10426760
2010-10-06,99.021194,102.083710,98.841049,101.483215,75.870422,12323237
2010-10-07,102.083710,102.804298,101.182968,102.383957,76.543869,9758392
2010-10-08,102.864349,103.825134,102.263855,102.804298,76.858109,8584355
2010-10-11,103.524887,103.644989,101.603317,101.843513,76.139809,8705406
2010-10-12,101.903564,103.885185,101.723412,103.224648,77.172348,10786731
2010-10-13,103.885185,105.026123,103.164597,103.765083,77.576393,10126173
2010-10-14,104.425629,104.425629,101.903564,103.044495,77.037697,9639756
2010-10-15,100.762627,100.822678,96.979523,97.880264,73.176804,34165445
2010-10-18,97.940308,98.120461,96.679276,97.580017,72.952347,11238960
2010-10-19,96.679276,97.640068,95.958687,96.499130,72.144257,12350298
2010-10-20,97.219719,97.279770,95.358192,96.379028,72.054474,11599581
2010-10-21,96.619225,98.300606,96.198883,96.679276,72.278961,9894330
2010-10-22,96.739326,97.279770,96.138832,96.439079,72.099342,5215520
2010-10-25,97.640068,98.000359,96.439079,96.439079,72.099342,8926308
2010-10-26,96.439079,98.000359,96.258934,97.039574,72.548317,8225366
2010-10-27,96.439079,96.919472,96.018738,96.739326,72.323860,8430248
2010-10-28,97.399864,97.880264,96.258934,96.559181,72.189178,7371184
2010-10-29,96.499130,96.859428,95.958687,96.198883,71.919807,6357183
2010-11-01,96.619225,97.159668,95.358192,95.778542,71.605522,8802010
2010-11-02,96.078789,96.499130,95.358192,95.718491,71.560669,8417325
2010-11-03,95.838585,96.679276,95.358192,96.439079,72.099342,10951079
2010-11-04,97.279770,99.621689,97.159668,99.141296,74.119583,14521616
2010-11-05,99.201347,101.243019,99.141296,100.462379,75.107254,11628357
2010-11-08,99.801842,101.122925,99.801842,100.342278,75.017456,7963148
2010-11-09,101.002823,101.002823,99.321442,99.801842,74.613388,8314460
2010-11-10,99.921936,100.102081,98.300606,99.381493,74.299179,8276158
2010-11-11,98.720947,99.201347,97.399864,98.180511,73.401291,7763229
2010-11-12,97.580017,98.420708,96.739326,97.580017,72.952347,8046563
2010-11-15,97.459915,98.660904,97.159668,97.279770,72.727852,6525628
2010-11-16,96.919472,97.039574,94.637604,95.238098,71.201469,12314744
2010-11-17,95.298141,95.598389,94.637604,94.937851,70.977020,6044456
2010-11-18,96.078789,97.279770,96.078789,96.318985,72.009583,8341571
2010-11-19,96.439079,97.459915,95.778542,97.399864,72.817657,8203684
2010-11-22,96.919472,96.919472,94.757698,96.258934,71.964653,10942137
2010-11-23,95.057945,95.418243,93.856964,94.637604,70.752541,9317187
2010-11-24,94.937851,95.958687,94.757698,95.718491,71.560669,7061555
2010-11-26,94.757698,95.358192,94.577553,94.877800,70.932129,2904300
2010-11-29,94.457458,96.379028,94.157211,95.898636,71.695297,9410244
2010-11-30,94.577553,95.778542,94.397408,95.057945,71.066841,8973436
2010-12-01,96.258934,97.880264,96.258934,97.880264,73.176804,11481444
2010-12-02,97.820213,100.162132,97.760162,100.162132,74.882767,13453642
2010-12-03,99.021194,100.882721,98.841049,100.762627,75.331703,8369698
2010-12-06,100.282234,101.243019,99.861885,100.282234,74.972565,9788034
2010-12-07,101.603317,103.765083,101.363121,102.263855,76.454063,16063467
2010-12-08,102.143761,102.864349,101.243019,102.323906,76.498932,7918701
2010-12-09,103.344742,103.464844,102.444000,102.864349,76.902992,6509608
2010-12-10,103.404793,107.368042,103.284691,106.407257,79.551727,20964578
2010-12-13,107.428093,107.488136,105.386414,105.806763,79.102798,11303324
2010-12-14,106.046959,107.488136,105.566566,106.227104,79.417030,12717330
2010-12-15,105.926857,106.347206,104.305534,105.026123,78.519180,11781931
2010-12-16,105.266319,107.307991,104.906021,106.707497,79.776192,8978515
2010-12-17,106.467300,106.707497,105.506516,106.287155,79.461937,10866182
2010-12-20,106.707497,106.887650,105.986908,106.287155,79.461937,6752558
2010-12-21,106.767548,108.088631,106.527351,107.488136,80.359795,6967116
2010-12-22,107.067795,108.569031,107.007744,108.448929,81.717262,7156993
2010-12-23,108.088631,108.989372,107.968536,108.328827,81.626732,5155586
2010-12-27,107.608238,109.469765,107.608238,109.229568,82.305458,5548447
2010-12-28,109.349670,110.550652,109.049423,110.010208,82.893677,7947478
2010-12-29,110.310455,111.031044,109.649910,109.709961,82.667458,5756826
2010-12-30,109.770012,110.190353,109.049423,109.229568,82.305458,4811768
2010-12-31,108.989372,110.190353,108.869270,109.830063,82.757935,4508650
2011-01-03,111.031044,111.091095,109.409714,109.770012,82.712685,8797480
2011-01-04,110.130310,111.751633,108.809227,111.751633,84.205864,13159117
2011-01-05,111.211189,112.412178,110.610703,111.931786,84.341599,8546719
2011-01-06,112.232033,112.412178,110.610703,111.451393,83.979622,6601266
2011-01-07,111.571487,112.051880,109.289619,110.670753,83.391388,9548247
2011-01-10,111.751633,112.592323,110.850899,111.151146,83.753387,10490807
2011-01-11,112.352127,112.952621,111.571487,111.871735,84.296349,7759182
2011-01-12,111.511436,112.472229,110.970993,112.111931,84.477348,10193851
2011-01-13,112.472229,112.892570,111.451393,111.691589,84.160591,7461027
2011-01-14,111.751633,113.132767,111.391342,113.012672,85.156052,7033511
2011-01-18,113.973457,114.033508,111.451393,111.691589,84.160591,11741348
2011-01-19,111.751633,111.931786,109.229568,110.070259,82.938934,13687117
2011-01-20,110.850899,111.631538,109.109467,110.670753,83.391388,11279543
2011-01-21,115.955086,119.918335,115.594788,118.537201,89.318832,38148726
2011-01-24,119.678139,120.819069,118.537201,120.338676,90.676254,16411082
2011-01-25,119.978378,121.779861,118.897499,119.978378,90.404808,16817382
2011-01-26,121.179367,121.299469,119.618088,119.618088,90.133301,11283007
2011-01-27,119.858284,122.080109,119.497986,121.779861,91.762215,11297495
2011-01-28,122.440399,124.542122,120.819069,121.299469,91.400238,17017651
2011-01-31,120.879120,121.839912,120.698975,120.939171,91.128723,8613498
2011-02-01,122.380348,125.502914,121.899956,124.902420,94.115089,11374715
2011-02-02,125.142616,125.863205,124.001678,124.361977,93.707855,7040272
2011-02-03,124.001678,124.722275,122.620552,124.602173,93.888878,6847331
2011-02-04,124.842369,124.902420,122.500450,123.461235,93.029167,7178792
2011-02-07,124.722275,126.103409,124.482079,125.322762,94.431847,7558280
2011-02-08,125.863205,127.964928,125.562965,127.784782,96.286987,9149208
2011-02-09,127.904884,128.685516,126.463699,127.964928,96.422737,10167756
2011-02-10,127.124245,127.964928,125.743111,127.724731,96.241730,8362371
2011-02-11,126.343605,128.745575,126.283554,128.085037,96.513206,6770344
2011-02-14,129.165909,130.006607,128.805618,129.105865,97.282448,7227935
2011-02-15,128.805618,129.045822,127.544586,128.865677,97.101440,6597752
2011-02-16,128.625473,129.045822,127.604637,128.745575,97.010941,6496252
2011-02-17,127.784782,129.586258,127.664688,129.225967,97.372910,6104640
2011-02-18,129.346069,129.706360,127.904884,128.745575,97.010941,7574484
2011-02-22,125.382813,127.364441,124.061729,125.022514,94.205612,12076806
2011-02-23,123.221039,124.241875,120.578873,122.320305,92.169441,14145108
2011-02-24,120.819069,124.001678,120.698975,123.581337,93.764084,10879438
2011-02-25,124.361977,125.382813,123.100945,125.022514,94.857536,7608289
2011-02-28,125.803162,126.523750,125.022514,125.623009,95.313141,7102954
2011-03-01,126.823997,127.124245,121.539665,121.599709,92.260567,10323711
2011-03-02,121.179367,123.941635,121.059273,122.020058,92.579491,8177456
2011-03-03,125.382813,125.683060,124.301926,124.602173,94.538628,7696584
2011-03-04,125.202667,125.262718,121.239418,122.320305,92.807297,10182377
2011-03-07,122.500450,123.641388,120.158531,122.380348,92.852844,11053729
2011-03-08,122.680595,124.842369,121.659760,123.881584,93.991859,8383387
2011-03-09,123.581337,124.361977,121.899956,123.881584,93.991859,8279838
2011-03-10,121.659760,123.281090,120.278625,120.698975,91.577156,13449396
2011-03-11,119.798233,122.980843,119.738182,122.260254,92.761719,9348511
2011-03-14,119.858284,120.638924,116.795776,119.618088,90.757057,15183273
2011-03-15,113.132767,118.657295,111.691589,117.756561,89.344704,22234936
2011-03-16,116.375427,117.156067,112.352127,113.793312,86.337662,21990070
2011-03-17,115.714890,117.876656,114.453850,115.414642,87.567810,13913681
2011-03-18,117.936707,118.597252,115.414642,115.594788,87.704491,13316755
2011-03-21,118.176903,118.897499,117.396263,118.417099,89.845833,8827489
2011-03-22,118.717346,118.717346,116.915871,117.035973,88.797935,7743162
2011-03-23,116.795776,117.456314,115.594788,117.276169,88.980202,7374598
2011-03-24,118.176903,118.897499,116.975922,118.777397,90.119186,7292798
2011-03-25,119.197739,119.678139,118.236954,118.597252,89.982506,6673107
2011-03-28,118.957542,119.377892,118.056808,118.597252,89.982506,5902872
2011-03-29,118.056808,119.558037,117.276169,119.257790,90.483711,6001525
2011-03-30,119.978378,121.779861,119.678139,120.759026,91.622719,7818900
2011-03-31,120.578873,120.999222,119.858284,120.398727,91.349350,6817772
2011-04-01,120.939171,123.100945,120.819069,122.140152,92.670609,8060052
2011-04-04,124.482079,124.602173,122.740646,123.281090,93.536270,7563493
2011-04-05,122.980843,123.881584,121.899956,122.080109,92.625053,6922119
2011-04-06,123.521286,123.821533,122.320305,123.401192,93.627388,8473263
2011-04-07,123.040894,123.100945,121.239418,122.200203,92.716171,8683457
2011-04-08,123.040894,123.221039,120.518822,121.239418,91.987190,8078437
2011-04-11,121.539665,122.320305,120.578873,121.179367,91.941635,4877864
2011-04-12,120.218582,121.059273,118.897499,120.158531,91.167114,8118554
2011-04-13,120.398727,120.759026,119.317841,119.738182,90.848190,6669360
2011-04-14,119.197739,120.578873,117.696510,120.098480,91.121536,7325488
2011-04-15,120.398727,121.899956,120.038429,120.338676,91.303802,8349598
2011-04-18,118.717346,120.098480,117.156067,119.978378,91.030434,10590659
2011-04-19,120.038429,122.140152,119.678139,121.719810,92.351677,10574006
2011-04-20,123.221039,123.341141,121.779861,122.500450,92.944000,9256970
2011-04-21,124.782326,124.902420,118.477150,119.798233,90.893753,20265052
2011-04-25,120.939171,120.999222,119.437943,119.437943,90.620384,9284397
2011-04-26,120.338676,122.080109,120.098480,120.698975,91.577156,8744191
2011-04-27,121.239418,125.202667,120.999222,124.001678,94.082985,14709262
2011-04-28,124.241875,124.722275,122.920792,123.701431,93.855186,7012662
2011-04-29,124.422028,124.542122,122.500450,122.800697,93.171791,6908980
2011-05-02,124.301926,124.361977,122.680595,122.980843,93.308472,6015497
2011-05-03,122.260254,124.001678,122.200203,123.941635,94.037415,6672474
2011-05-04,123.461235,124.061729,120.999222,121.719810,92.351677,9640538
2011-05-05,121.479614,121.899956,118.957542,119.497986,90.665947,9537756
2011-05-06,121.239418,121.599709,119.798233,120.158531,91.167114,7268701
2011-05-09,119.918335,120.759026,119.497986,120.518822,91.440483,6360380
2011-05-10,120.939171,122.620552,120.819069,121.899956,92.488380,6358249
2011-05-11,121.359512,122.560501,120.098480,120.638924,91.531593,6409573
2011-05-12,120.098480,121.179367,119.497986,120.939171,91.759369,6382995
2011-05-13,120.819069,120.939171,118.657295,119.437943,90.620384,7027566
2011-05-16,119.197739,120.038429,118.176903,118.657295,90.028099,7626524
2011-05-17,117.816612,118.477150,116.855820,117.636459,89.253532,7914971
2011-05-18,117.636459,119.317841,116.555573,118.657295,90.028099,7680547
2011-05-19,119.317841,120.398727,119.137695,119.858284,90.939316,7130032
2011-05-20,119.678139,119.738182,117.576416,117.816612,89.390251,7582211
2011-05-23,116.015129,116.975922,114.874199,116.435478,88.342339,6498101
2011-05-24,116.675674,117.216118,114.393806,114.694046,87.021072,7611187
2011-05-25,114.093559,116.255325,113.913406,115.414642,87.567810,7165486
2011-05-26,114.874199,117.035973,114.874199,116.615623,88.479034,6928914
2011-05-27,117.035973,117.576416,116.615623,116.735725,88.570152,5033136
2011-05-31,118.176903,118.417099,116.975922,117.936707,89.481392,8855233
2011-06-01,116.915871,117.696510,114.694046,114.874199,87.157738,10826448
2011-06-02,115.054344,115.774933,113.733261,114.634003,86.975525,6704331
2011-06-03,113.072723,114.033508,112.592323,113.012672,85.745361,8177556
2011-06-06,112.352127,112.892570,110.430550,110.850899,84.105202,10070119
2011-06-07,111.331291,112.292084,110.910950,110.970993,84.196320,8808371
2011-06-08,111.031044,112.111931,110.490601,111.151146,84.332985,8695064
2011-06-09,111.391342,112.652374,111.031044,111.571487,84.651909,6559550
2011-06-10,111.151146,111.211189,108.929321,110.010208,83.467323,9298752
2011-06-13,109.950157,111.211189,109.409714,110.430550,83.786247,7069465
2011-06-14,111.271240,112.592323,111.091095,111.691589,84.743027,8219738
2011-06-15,110.910950,112.111931,110.010208,110.430550,83.786247,9735927
2011-06-16,109.349670,111.751633,109.289619,110.730797,84.704979,9173105
2011-06-17,111.871735,112.232033,110.130310,111.031044,84.934654,9400302
2011-06-20,110.130310,111.451393,109.890106,110.970993,84.888702,6477567
2011-06-21,111.691589,113.733261,111.451393,112.952621,86.404556,9790182
2011-06-22,112.232033,112.952621,111.451393,111.451393,85.256195,8006329
2011-06-23,110.130310,110.430550,108.148682,110.370506,84.429352,11549605
2011-06-24,110.610703,110.670753,107.908485,107.908485,82.546005,13459671
2011-06-27,108.148682,110.610703,108.088631,109.770012,83.969986,7734453
2011-06-28,110.070259,110.730797,109.049423,110.730797,84.704979,6444445
2011-06-29,111.331291,111.751633,110.490601,111.451393,85.256195,6459382
2011-06-30,111.631538,113.493065,111.451393,113.252869,86.634239,7500411
2011-07-01,113.252869,115.654839,112.592323,115.294540,88.196053,9303781
2011-07-05,115.414642,115.594788,113.553116,114.333755,87.461082,6978240
2011-07-06,113.913406,114.694046,113.853363,114.393806,87.507050,5259367
2011-07-07,115.474686,116.795776,114.934242,115.895035,88.655434,7488871
2011-07-08,114.573952,114.694046,113.192818,114.033508,87.231430,9101231
2011-07-11,112.412178,112.772476,111.091095,111.871735,85.577728,7752121
2011-07-12,110.670753,112.051880,110.370506,110.370506,84.429352,7852572
2011-07-13,111.271240,113.072723,111.091095,111.151146,85.026512,9516507
2011-07-14,111.991837,112.892570,110.910950,111.271240,85.118385,7284938
2011-07-15,111.391342,112.171982,109.830063,110.550652,84.567177,8416543
2011-07-18,110.070259,110.430550,109.049423,109.830063,84.015907,6587344
2011-07-19,110.490601,111.931786,110.190353,111.571487,85.348068,7606707
2011-07-20,112.592323,113.553116,111.691589,112.832520,86.312698,8085881
2011-07-21,113.973457,115.774933,113.252869,115.054344,88.012321,11181107
2011-07-22,116.675674,117.276169,113.793312,114.333755,87.461082,13681339
2011-07-25,113.913406,114.934242,113.192818,113.853363,87.093613,7296995
2011-07-26,114.093559,114.333755,111.091095,111.451393,85.256195,11382858
2011-07-27,110.910950,111.151146,108.388878,108.749176,83.189102,13013037
2011-07-28,108.929321,110.850899,108.629074,108.749176,83.189102,8106680
2011-07-29,108.028580,108.749176,106.767548,107.548187,82.270378,11683145
2011-08-01,110.430550,110.610703,106.167053,107.908485,82.546005,11507323
2011-08-02,106.527351,107.368042,103.044495,103.344742,79.054893,16131744
2011-08-03,103.584938,105.086174,102.444000,104.906021,80.249214,14350540
2011-08-04,103.224648,103.705040,98.600853,98.901100,75.655701,21335241
2011-08-05,100.042030,101.783463,96.679276,99.141296,75.839447,20699063
2011-08-08,94.097160,96.859428,91.875336,92.655975,70.878403,28915237
2011-08-09,93.616768,95.838585,88.992973,95.838585,73.312965,33048028
2011-08-10,95.178047,95.418243,90.133911,90.614304,69.316612,22448444
2011-08-11,90.974602,95.598389,90.073860,94.157211,72.026787,21950836
2011-08-12,96.318985,96.799377,94.817749,95.358192,72.945503,12456827
2011-08-15,97.099625,98.540802,96.559181,98.420708,75.288200,10871561
2011-08-16,97.519966,97.700111,95.778542,96.979523,74.185753,9880092
2011-08-17,97.880264,99.321442,96.559181,97.459915,74.553238,8458492
2011-08-18,94.517502,94.757698,91.274841,92.115532,70.464981,19716153
2011-08-19,90.674355,93.736862,90.254005,90.614304,69.316612,13272591
2011-08-22,93.376572,93.376572,90.374107,90.734406,69.408463,11562294
2011-08-23,91.094696,93.316521,90.734406,93.316521,71.383682,11676834
2011-08-24,92.956223,94.577553,92.595932,94.397408,72.210526,10891112
2011-08-25,95.718491,96.379028,92.115532,92.776077,70.970276,11294897
2011-08-26,92.475830,94.157211,90.674355,93.316521,71.383682,10385610
